confirmedCount,confirmedIncr,curedCount,curedIncr,currentConfirmedCount,currentConfirmedIncr,dateId,deadCount,deadIncr,suspectedCount,suspectedCountIncr,provinceName
3,3,0,0,3,3,20200123,0,0,0,0,贵州省
4,1,0,0,4,1,20200124,0,0,0,0,贵州省
5,1,0,0,5,1,20200125,0,0,0,0,贵州省
7,2,0,0,7,2,20200126,0,0,0,0,贵州省
9,2,0,0,9,2,20200127,0,0,0,0,贵州省
9,0,0,0,9,0,20200128,0,0,0,0,贵州省
12,3,0,0,12,3,20200129,0,0,0,0,贵州省
15,3,1,1,14,2,20200130,0,0,0,0,贵州省
29,14,2,1,27,13,20200131,0,0,0,0,贵州省
38,9,2,0,36,9,20200201,0,0,0,0,贵州省
46,8,2,0,44,8,20200202,0,0,0,0,贵州省
56,10,2,0,54,10,20200203,0,0,0,0,贵州省
64,8,5,3,59,5,20200204,0,0,0,0,贵州省
69,5,6,1,62,3,20200205,1,1,0,0,贵州省
77,8,6,0,70,8,20200206,1,0,0,0,贵州省
89,12,6,0,82,12,20200207,1,0,0,0,贵州省
96,7,7,1,88,6,20200208,1,0,0,0,贵州省
109,13,7,0,101,13,20200209,1,0,0,0,贵州省
118,9,10,3,107,6,20200210,1,0,0,0,贵州省
131,13,17,7,113,6,20200211,1,0,0,0,贵州省
135,4,20,3,114,1,20200212,1,0,0,0,贵州省
140,5,28,8,111,-3,20200213,1,0,0,0,贵州省
143,3,33,5,109,-2,20200214,1,0,0,0,贵州省
144,1,37,4,106,-3,20200215,1,0,0,0,贵州省
146,2,47,10,98,-8,20200216,1,0,0,0,贵州省
146,0,66,19,79,-19,20200217,1,0,0,0,贵州省
146,0,69,3,75,-4,20200218,2,1,0,0,贵州省
146,0,71,2,73,-2,20200219,2,0,0,0,贵州省
146,0,76,5,68,-5,20200220,2,0,0,0,贵州省
146,0,90,14,54,-14,20200221,2,0,0,0,贵州省
146,0,91,1,53,-1,20200222,2,0,0,0,贵州省
146,0,102,11,42,-11,20200223,2,0,0,0,贵州省
146,0,103,1,41,-1,20200224,2,0,0,0,贵州省
146,0,104,1,40,-1,20200225,2,0,0,0,贵州省
146,0,112,8,32,-8,20200226,2,0,0,0,贵州省
146,0,112,0,32,0,20200227,2,0,0,0,贵州省
146,0,112,0,32,0,20200228,2,0,0,0,贵州省
