confirmedCount,confirmedIncr,curedCount,curedIncr,currentConfirmedCount,currentConfirmedIncr,dateId,deadCount,deadIncr,suspectedCount,suspectedCountIncr,provinceName
2,2,0,0,2,2,20200123,0,0,0,0,新疆维吾尔自治区
3,1,0,0,3,1,20200124,0,0,0,0,新疆维吾尔自治区
4,1,0,0,4,1,20200125,0,0,0,0,新疆维吾尔自治区
5,1,0,0,5,1,20200126,0,0,0,0,新疆维吾尔自治区
10,5,0,0,10,5,20200127,0,0,0,0,新疆维吾尔自治区
13,3,0,0,13,3,20200128,0,0,0,0,新疆维吾尔自治区
14,1,0,0,14,1,20200129,0,0,0,0,新疆维吾尔自治区
17,3,0,0,17,3,20200130,0,0,0,0,新疆维吾尔自治区
18,1,0,0,18,1,20200131,0,0,0,0,新疆维吾尔自治区
21,3,0,0,21,3,20200201,0,0,0,0,新疆维吾尔自治区
24,3,0,0,24,3,20200202,0,0,0,0,新疆维吾尔自治区
29,5,0,0,29,5,20200203,0,0,0,0,新疆维吾尔自治区
32,3,0,0,32,3,20200204,0,0,0,0,新疆维吾尔自治区
36,4,0,0,36,4,20200205,0,0,0,0,新疆维吾尔自治区
39,3,0,0,39,3,20200206,0,0,0,0,新疆维吾尔自治区
42,3,0,0,42,3,20200207,0,0,0,0,新疆维吾尔自治区
45,3,0,0,45,3,20200208,0,0,0,0,新疆维吾尔自治区
49,4,0,0,49,4,20200209,0,0,0,0,新疆维吾尔自治区
55,6,0,0,55,6,20200210,0,0,0,0,新疆维吾尔自治区
59,4,3,3,56,1,20200211,0,0,0,0,新疆维吾尔自治区
63,4,3,0,59,3,20200212,1,1,0,0,新疆维吾尔自治区
65,2,6,3,58,-1,20200213,1,0,0,0,新疆维吾尔自治区
70,5,6,0,63,5,20200214,1,0,0,0,新疆维吾尔自治区
71,1,11,5,59,-4,20200215,1,0,0,0,新疆维吾尔自治区
75,4,12,1,62,3,20200216,1,0,0,0,新疆维吾尔自治区
76,1,12,0,63,1,20200217,1,0,0,0,新疆维吾尔自治区
76,0,14,2,61,-2,20200218,1,0,0,0,新疆维吾尔自治区
76,0,20,6,55,-6,20200219,1,0,0,0,新疆维吾尔自治区
76,0,22,2,53,-2,20200220,1,0,0,0,新疆维吾尔自治区
76,0,24,2,50,-3,20200221,2,1,0,0,新疆维吾尔自治区
76,0,25,1,49,-1,20200222,2,0,0,0,新疆维吾尔自治区
76,0,28,3,46,-3,20200223,2,0,0,0,新疆维吾尔自治区
76,0,30,2,44,-2,20200224,2,0,0,0,新疆维吾尔自治区
76,0,30,0,44,0,20200225,2,0,0,0,新疆维吾尔自治区
76,0,34,4,40,-4,20200226,2,0,0,0,新疆维吾尔自治区
76,0,43,9,30,-10,20200227,3,1,0,0,新疆维吾尔自治区
76,0,52,9,21,-9,20200228,3,0,0,0,新疆维吾尔自治区
76,0,62,10,11,-10,20200229,3,0,0,0,新疆维吾尔自治区
76,0,64,2,9,-2,20200301,3,0,0,0,新疆维吾尔自治区
76,0,67,3,6,-3,20200302,3,0,0,0,新疆维吾尔自治区
76,0,68,1,5,-1,20200303,3,0,0,0,新疆维吾尔自治区
76,0,69,1,4,-1,20200304,3,0,0,0,新疆维吾尔自治区
76,0,70,1,3,-1,20200305,3,0,0,0,新疆维吾尔自治区
76,0,71,1,2,-1,20200306,3,0,0,0,新疆维吾尔自治区
76,0,72,1,1,-1,20200307,3,0,0,0,新疆维吾尔自治区
76,0,73,1,0,-1,20200308,3,0,0,0,新疆维吾尔自治区
76,0,73,0,0,0,20200309,3,0,0,0,新疆维吾尔自治区
76,0,73,0,0,0,20200310,3,0,0,0,新疆维吾尔自治区
76,0,73,0,0,0,20200311,3,0,0,0,新疆维吾尔自治区
76,0,73,0,0,0,20200312,3,0,0,0,新疆维吾尔自治区
76,0,73,0,0,0,20200313,3,0,0,0,新疆维吾尔自治区
76,0,73,0,0,0,20200314,3,0,0,0,新疆维吾尔自治区
76,0,73,0,0,0,20200315,3,0,0,0,新疆维吾尔自治区
76,0,73,0,0,0,20200316,3,0,0,0,新疆维吾尔自治区
76,0,73,0,0,0,20200317,3,0,0,0,新疆维吾尔自治区
