id,infoSource,provinceId,pubDate,pubDateStr,sourceUrl,summary,title
63161,央视新闻app,,2020-07-09 23:55:52,14分钟前,http://app.cctv.com/special/cportal/detail/arti/index.html?id=Arti4QXhN3Lf2fCpNKojq1EN200709&isfromapp=1,根据希腊卫生部当地时间7月9日下午发布的最新疫情通报，过去24小时，希腊新增50例新冠肺炎确诊病例，累计确诊病例3672例，累计死亡病例193例。7月8日，希腊多位政府部长联合发布了一份决定，进一步放宽此前为遏制新冠肺炎疫情，对购物中心、商店、餐馆和咖啡馆实施的限制措施。,希腊新增50例新冠肺炎确诊病例 或于下周重启限制出行措施
63153,央视新闻app,,2020-07-09 23:07:59,1小时前,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtivVZukX4QWFwEnIjQTnvD200709&isfromapp=1,当地时间9日下午，比利时外交部在其官方网站上更新了疫情期间的旅行提示，并将葡萄牙首都里斯本、西班牙莱里达省及卢戈省阿玛里尼亚镇列为疫情高风险“红色”区域。按照8日比利时联邦政府同各语区、各大区协商的结果，从以上地点返回比利时的人员必须接受隔离及新冠病毒检测。目前，比利时仅向欧盟、申根区及英国共31个国家开放边境，暂不考虑欧盟建议的15个第三方对象国。,比利时将强制隔离从疫情高风险地区返回的人员
63148,央视新闻app,,2020-07-09 22:59:37,1小时前,http://app.cctv.com/special/cportal/detail/arti/index.html?id=Artia14SGPCRfWmDQ1Pd7KlC200709&isfromapp=1,巴西教育部临时部长安东尼奥·沃格尔当地时间7月8日宣布，原定于11月举行的巴西国家中等教育考试（Enem），即巴西的“高考”，纸质试卷考试将推迟至2021年1月17日和24日举行。巴西教育部原定从2020年开始试点“高考”数字化，学生可以在纸质试卷考试或者在线机考两种考试方式中二选一，首次在线机考的时间定于2021年1月31日和2月7日举行，考试结果将于3月29日公布。,巴西“高考”将推迟两个月至明年1月举行
63139,央视新闻app,,2020-07-09 22:19:17,1小时前,http://app.cctv.com/special/cportal/detail/arti/index.html?id=Artir04IsrRgpO0RINatN7QW200709&isfromapp=1,7月8日和9日凌晨，塞尔维亚一些城市爆发反政府抗议活动，约有1万人聚集在贝尔格莱德中心广场的议会大楼前，抗议者向议会大楼投掷燃烧弹、石块、瓶子和鸡蛋。抗议者对该国疫情所采措施不满，要求提供提供有关新冠疫情的“真实”信息。,塞尔维亚宵禁引发十年最大规模抗议 骚乱中有36人受伤
63132,央视新闻app,,2020-07-09 21:56:30,2小时前,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiLUOO3wQKY8yu0GngUmRf200709&isfromapp=1,7月9日，泰国贸易与工业雇主理事会副主席塔尼Thanit Sorat先生透露，受到新冠肺炎疫情的影响，2020年度泰国约有50万名各类高校毕业生面临“毕业即失业”的风险，可能在未来1—2年都处在待业状态。,受疫情影响 今年泰国约有50万名高校毕业生面临“毕业即失业”风险
